,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35000000000000003,0.36,0.37,0.38,0.39,0.4,0.41000000000000003,0.42,0.43,0.44,0.45,0.46,0.47000000000000003,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.5700000000000001,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.6900000000000001,0.7000000000000001,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.8200000000000001,0.8300000000000001,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.9400000000000001,0.9500000000000001,0.96,0.97,0.98,0.99
10,0.00633225999436937,0.017325460172451294,0.019549574803661655,0.023574690493914457,0.02887127192707749,0.0347034389841127,0.03848011788349968,0.039360437844250654,0.032437345298292404,0.022585820490578272,0.012123494182486792,0.005637369848586418,0.0024669821676168895,0.001192923282852044,0.0008003966345846116,0.0005125333906386282,0.0003107733130958435,0.00018945709814795772,7.334921030780754e-05,6.0060061514377594e-05,9.384384664060833e-05,0.00014768866402608855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.00633225999436937,0.01730663483744269,0.01925560457816532,0.02214372027161959,0.026097942076556316,0.030319256489878304,0.033576277630017685,0.03530481951059522,0.03343671258236911,0.028923993644950626,0.02289009466767311,0.015649667009711266,0.010138127206077983,0.006604141081674947,0.003814662966105315,0.002848571659325882,0.0021632018306099615,0.0008274069819431584,0.0004260102370837787,0.0003012221050658473,0.00022016221086855407,2.0109396008355123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.006332261873795105,0.017129362015439582,0.018770874905827885,0.02129062515188445,0.024627671820354892,0.028206904024422705,0.03125799682226267,0.033288573493828646,0.033161585529645286,0.03139834498634209,0.02724726273267119,0.02298306643560126,0.01793815782880998,0.014340683079517639,0.010026753552862117,0.006796600120897229,0.00499872223952332,0.003600332105683314,0.002264691206316153,0.0007583787790625482,0.000555531012716594,0.00020575774246239448,6.0060061514377594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.00633225999436937,0.01738197807860267,0.01906559800913742,0.02135676494589797,0.024431830221736752,0.02740764131282901,0.029937106109148747,0.03153277510726774,0.03206051275268331,0.03114959000198691,0.028343994942334323,0.02534925461083919,0.021850205924328382,0.018084035330527538,0.01535044756491442,0.011714357614248723,0.00884327094431396,0.006123322635880663,0.0041150915717521495,0.0025354290196487497,0.0021592704285573854,0.00156851083057018,0.0008898098063697149,0.0007128841495393095,0.0005775066805785304,0.0002907264918961503,0.00012214415127763877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.006332262679263278,0.0172527418849436,0.01868963261713853,0.02086817082185466,0.023508211497116734,0.026303598439102776,0.028777755561981117,0.030483360964435716,0.03080812566452198,0.030243928133098927,0.02831409666855056,0.026231626904494054,0.024131389418700792,0.021552266133529646,0.018358070101286914,0.015226998139877577,0.013358418435395302,0.010770464802647496,0.009229760969410071,0.007419834819597167,0.005460711498115514,0.004231037999931219,0.0027005942202768885,0.0019595482730650686,0.0017010818596358771,0.0010811074401948365,0.0008898499623142385,0.0006131439864098489,0.0004177305067109095,0.0003078969128362767,0.0002150205341545311,9.287637868174561e-05,4.6438189340872806e-05,4.6438189340872806e-05,4.6438189340872806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.006332261336816324,0.017308045732411178,0.018975974035424156,0.020986072131776595,0.023490545667103818,0.025923359870642156,0.02803370474023862,0.028966979669021058,0.02950856455408775,0.02920721629047179,0.027886537146997882,0.02682483823852496,0.025028414755791158,0.023256916854832624,0.021130079084688478,0.018184070886523875,0.01612515116597081,0.014629552593907795,0.012462130806467554,0.010063312511454831,0.008557285584912106,0.006885248253138753,0.005131727168420414,0.004309582146438393,0.0027854524254966695,0.00239062412255989,0.001447636380305027,0.0005702567035080614,0.0005254589801503194,0.00034147869745219077,0.00026535019194623373,0.00018964423000946776,0.00013931457221776514,4.6438189340872806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.00633225999436937,0.01722879751442789,0.01859810139547597,0.020353387034422642,0.022400572879223136,0.024337119213095657,0.025402577241530288,0.02607214393782186,0.02602078060846071,0.02527321854958663,0.023227644094207266,0.02139738507501714,0.01987334038760211,0.01824878855935625,0.016875083952605188,0.015955597313271987,0.013697672870245066,0.011914119510366037,0.010333574641294576,0.008606184080981457,0.007495765700130849,0.005615709760637434,0.004538158860963744,0.003941344046914899,0.003245890551657827,0.0029939576681401276,0.002669035864003875,0.002065345389046916,0.0019304456382251538,0.0018332003833944196,0.001256679235076582,0.0006706061110168964,0.0004752279083068306,0.0003537042150357822,0.0002608278405491833,0.00013931457221776514,0.00013931457221776514,0.00013931457221776514,4.6438189340872806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.00633225999436937,0.017208791530884063,0.0184939500817039,0.02033583761134126,0.02221670946492268,0.024129719280444824,0.025549952846926613,0.026255551859870687,0.02601964073675173,0.025590614390534325,0.024411605184411142,0.023337384434165182,0.021378311521566665,0.019989266890931775,0.01892463352766123,0.01800970568715989,0.01730299267817188,0.01664448163665093,0.014864049986139074,0.01317606930125941,0.012422481300057592,0.011791851170159675,0.010446648709140383,0.009340763746483906,0.0076614974721057995,0.006519447928210636,0.005930349050374987,0.004572190562481279,0.003366377062021612,0.002274501783488033,0.0018618748867296959,0.0015896731685544993,0.001358285990988349,0.0007218927111443099,0.0006290163408528577,0.0005093985195229719,0.00037008394730520677,0.00037008394730520677,0.00027720756442831443,0.00018480504015544512,9.240252007772256e-05,4.596433073684976e-05,4.596433073684976e-05,4.596433073684976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.00633225999436937,0.01725065951478911,0.018656963029423275,0.020237672688053536,0.02201754279300436,0.0235663238946382,0.024578060417830408,0.024861824002351846,0.02457997159243704,0.023987168630769662,0.023218686986076938,0.021844604832900537,0.02062573575892964,0.019915800608761677,0.01960051526223217,0.018678891329883453,0.018065526141776696,0.018050694250845694,0.01739071084706633,0.016219255455710867,0.015378761063287925,0.013468894184575425,0.012246507339531908,0.010479990673998187,0.009717149269842618,0.008930823404912476,0.007814133497844409,0.00588808177659909,0.005104233670207832,0.004590963827328639,0.00302913535789058,0.0024848296936299348,0.0021050929654020446,0.0017844895068723876,0.0014431537506548135,0.0011313034406116417,0.000472801582266887,0.00030199803730791754,0.0003027528784497901,0.00021064120369988518,0.00010570798589436858,0.00010570798589436858,0.00010570798589436858,5.926979655349577e-05,5.926979655349577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
