IOU
10361.38033611694
10836.373497165878
11923.180730978855
10009.366675044908
10012.341718257867
10021.880426204656
10083.20089085037
10083.787662562137
10084.484891927654
11542.902226312513
10326.114679108028
879.9833985740328
13642.914626421903
13899.881219699215
14675.29114911524
14163.613226197822
14263.93263171557
14475.789467045184
9767.609553813654
2853.157849949486
15.857539271393687
9284.076023410918
6983.948695935317
1972.9469514855439
6752.977115258382
5128.579635259577
2880.3667278543653
7139.976382269007
360.51194081257245
1.9540075733763302
1566.3450240561924
335.0587996201555
8.312130274377692
58.461977411300694
16.27082524907184
3.3492050101235553
4447.644011410558
44.76212478761832
0.0
114.37768981398287
10.988515205023507
1.9540075733763302
1.6737039657480186
1.2557312135777297
0.0
2434.1074621811285
6.116892687783526
0.0
10.675995248206918
2.265640794042379
0.0
0.0
0.0
0.0
1205.4508210401973
0.37067959096072195
0.0
1.435333061097667
0.0
0.0
0.0
0.0
0.0
560.396015431503
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
245.26834695011914
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
103.12764027712566
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10345.886432989806
10796.315667622095
11841.37999509879
10006.28215947019
10009.694174787013
10018.395014170974
10077.612856011783
10078.350757450642
10078.830384468041
12210.842749265126
13039.734590206055
7166.696208709595
13423.34308201891
13569.977702737891
14079.585496392885
13484.58726132687
13528.914597185565
13615.806382215229
11533.39686732184
9231.701392093015
1169.5947007197935
14524.862192215647
15004.409278347232
14154.871998467028
17458.453650003194
17617.371299559803
17560.838155272988
9964.957626520594
4069.8437312345236
247.285860837577
9232.159741086047
7094.905853758363
2507.1410178961055
6077.788080315583
4739.658482775306
2732.6245340379064
7761.995068286516
1407.439667023434
58.244681739530776
3496.509317818415
1665.9584344069226
269.875329160179
732.4796744757623
453.65674643324553
158.27946688504207
5475.19697236647
439.6865757515292
24.627524359106634
1008.8614283044083
365.55078796979666
48.14511235068125
114.19088646248241
70.9425539179344
13.755524687559676
3537.5329752903726
131.93654437157295
5.349818322737075
256.9130899274007
85.82409247959663
7.914762086329745
18.921625077992626
10.921149448564554
0.0
2151.11404860479
42.86912227750872
0.0
63.82728116302904
22.649234021428363
0.0
4.358087959589662
0.826180185283387
0.0
1226.5703965817195
13.852752878554348
0.0
16.97856124600796
7.621747317343323
0.0
1.2671664541848902
0.0
0.0
671.9549205173919
4.430220086097679
0.0
5.628841305587303
2.4379006582970764
0.0
0.0
0.0
0.0
10345.11819284463
10782.37425088775
11803.59554144589
10009.864827280428
10012.86125909955
10024.455100586598
10075.794813694414
10076.476703213277
10077.562834126953
12371.135059742972
13424.018892469288
11847.531137645572
13121.568421154037
13213.472983966893
13527.054822687955
13120.90054941043
13148.557480138386
13196.6457982483
12108.971038410704
12036.429442690813
4407.400097142105
14866.337748479747
15593.036751317293
16826.94913279174
17336.86711370315
17785.33423849585
18568.519347092
11114.526856350913
7877.562278645306
1434.712073695864
12799.286490632165
12260.40996768452
8599.100164148636
13183.117306488673
12419.543864997271
10581.365963183593
9392.136545311207
3993.2061587004623
389.8081172746822
7781.933462644006
5839.318972474768
2147.4462876556786
4468.150721764655
3525.642495389453
2066.5329655269807
7297.757122964784
1750.1425766434584
93.22046481860386
3583.569459478725
2007.3326263270123
429.22576114130504
1017.6964629052428
701.8825285570031
280.68175852519647
5266.786011730764
668.5849547250388
19.62445685591802
1370.846685007877
597.4575389744048
78.175089940853
201.23207520522496
124.11170277854035
26.479898620163713
3569.2019184474716
217.80826308141198
5.177002057981918
444.59838866906466
149.29558568909422
3.626169798008228
27.71248073042758
10.762968115288645
0.0
2305.005459238064
74.29106788173713
0.0
133.29621006651826
30.66250770544379
0.0
1.8361542806805553
0.0
0.0
1424.9608329939126
19.83825564200628
0.0
33.484474000696146
4.587547229247526
0.0
0.0
0.0
0.0
10315.815337988151
10709.24768465954
11700.287587999059
9998.630676867251
10000.922582016314
10011.988688420133
10062.618906213134
10062.680306245982
10063.058271896974
12587.137764435043
13907.250973587334
15573.289934187125
12990.801496028198
13074.227619803807
13320.653274797867
12952.481095855146
12973.437268203072
13009.690649693888
12746.48269430176
14256.614002834516
9284.105170156125
15196.284286402864
15952.237649415485
17881.79378853167
17139.212289970746
17634.323730558805
18587.17047414459
12295.760860214426
11599.570546482553
4802.521082937282
15039.385115065319
15408.457846651634
13949.196191236813
17036.666520566927
16873.779992485983
16099.925215026113
11064.960025871427
7750.767147642698
2203.4484164032774
11771.696046048108
10761.427735833618
7086.707296075657
10465.134058762773
9648.495658142609
7904.670187031298
9223.16920627055
4479.292348643033
795.5058337870161
7527.094871955267
5952.555438039318
2832.6677964575642
4798.351338787174
4064.9354848574585
2771.905893152531
7168.375138070332
2273.7970695931685
222.76734285972535
4129.033463659434
2751.323294733823
902.8966563482204
1734.399605439209
1356.4045032527088
707.5113442224275
5218.900788647667
1033.229530630694
56.63155797129285
1929.198824532647
1072.0124648968654
187.42933240063107
507.3558585488656
345.4354095562613
109.32239389072897
3604.2563411607143
414.54502962697865
8.084999711332687
789.5350494672914
348.0932913618014
24.36633413276282
98.50016860813783
59.46736732166058
14.775858311223514
2377.304996399025
142.09708360859236
1.3859760466947473
278.4662071143972
87.44799541702585
7.648749711018124
17.187149618640333
10.214419480337554
2.458925212368076
10309.544071647602
10674.976074829248
11632.917371846004
10003.679012886001
10006.503221823286
10017.177438273304
10056.535649358297
10056.606625343806
10056.712505755615
12690.414921731772
14038.78320716567
17183.940791823097
12915.559580265592
12988.163406685488
13199.846702992329
12854.959324194788
12876.297167590596
12908.083815280814
13086.740817515689
15239.252520510407
12609.848730068756
15155.093762126615
15848.88313276912
17918.61336775991
16692.716953749077
17138.671365134574
18119.402855473676
12903.951109526643
13584.127043772174
7698.348167267035
15817.174834303949
16483.4883070918
16341.822131979012
18242.125195499942
18418.216238405144
18319.596944084704
12009.504301265344
10224.333797832873
4218.166086275764
13690.943830426186
13322.823811869235
10503.757701214176
13633.661469826195
13085.960597335981
11686.600337353288
10437.558414413159
6773.886960725502
1987.0039729375808
10071.553994433869
8853.483099584562
5490.5621799288965
8020.931449575557
7331.875695572513
5806.720118093638
8444.119988915822
3913.094789813173
789.7314057405798
6409.941006989779
4974.98545903913
2362.6144568354957
