DICE
3003.1049699130685
3113.976721681281
3357.3761232293473
2921.0970115852247
2921.5522175349865
2922.9040299900594
2939.9012245195177
2939.9457418885913
2940.070687976932
3401.481438501969
3311.5997054981217
362.2118242421523
3786.1647389522586
3844.38684898056
4008.346452344051
3863.20938004835
3886.149430393868
3929.435493760888
3125.839538982913
1190.44141104868
7.28142460095429
3155.5927483836535
2566.995934916039
1055.1436771128892
2441.1865004399083
1972.398383665048
1298.816035652779
2533.559262240341
215.86775534609487
0.0
839.4204889585013
269.8468816338064
29.521159140778735
112.63704962569034
62.19020763041257
20.31841055144811
1786.2425108928016
36.77168013129121
0.0
114.53976161371288
19.601474863502457
1.9677845520229424
4.2228417629090425
0.712568163527561
0.0
1113.1035064643006
4.015322918550099
0.0
15.07494977399064
2.2025124710498156
0.0
0.0
0.0
0.0
627.2090113386803
0.0
0.0
1.5917416494337155
0.0
0.0
0.0
0.0
0.0
330.06567323543777
0.0
0.0
0.04926381575200139
0.0
0.0
0.0
0.0
0.0
167.24568873945964
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
81.1063590936737
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2999.8836439783227
3105.4041885061406
3341.937624969574
2921.53203335181
2921.910617786596
2923.407032653976
2938.1023121311764
2938.1398405950818
2938.1965583621522
3524.839355681746
3812.5650055214587
2544.8737786796855
3718.3780014926538
3752.617864391527
3863.470421145444
3723.16690704925
3734.3436008535527
3755.5464618573683
3497.1260142167844
3119.579081287568
635.6600570418461
4101.701977950368
4202.755053073066
4024.457331980682
4512.770637743848
4527.558046364796
4476.114675676682
3254.050617885298
1791.6898144445724
225.0598364499153
3211.3486855474134
2722.2522759609797
1406.0568902033147
2354.307401559976
2020.3659267701473
1404.3300800981133
2796.672358857852
878.810803360258
85.87075543729568
1742.397595419644
1117.5299616066
357.4512195688407
697.8866084920852
531.1609780109903
301.7897470406598
2219.045361047284
390.43904242948474
21.47794831239718
781.1251195800212
421.2315831127047
73.51268913005707
196.4175939741556
134.67078664613615
49.52842474386405
1636.6232546300926
167.37507181027195
6.343760417782926
307.6760028842125
144.8855086068196
9.685706347613134
40.59125729445943
18.347147133507182
0.0
1129.0374402000418
68.26009935795051
