IOU
1272.4585257078697
1272.5745871914146
1273.0502519397642
1272.155055629715
1272.155055629715
1272.1550711935156
1272.155055629715
1272.155055629715
1272.1550711935156
2823.850639329144
2848.9238100869925
2745.283694612558
3007.8120118563784
3014.7776181273775
3030.231690721808
3060.7657512092314
3063.2338155705397
3068.015343643871
2645.6200194063995
2541.7203403830677
2145.8234815851247
2824.049356616888
2803.762568103624
2734.455032706098
2957.364552110502
2950.9136539323345
2943.216077254669
2319.018817359519
2070.834172238404
1500.2434486141142
2375.1858469964714
2312.407446793823
2086.9671329285916
2424.459579899908
2394.5033558159307
2293.522903125988
1906.8765393213805
1538.2538065088859
933.5942968743466
1828.9002180896962
1722.804296737125
1386.5031722000879
1741.945419643076
1688.0878061246526
1541.8514064855137
1473.5283494180671
1032.4252231148814
539.9075640881857
1281.458427879607
1144.1054317983128
800.2458719609843
1080.4298466031364
1020.9812351788327
883.6154140744153
1080.8397278707184
646.5068819893628
297.90035344280534
826.7740088521023
692.0189318774826
445.01233913267686
606.891424720145
565.0337955933876
478.95783804572045
769.5722239618601
387.51691392451824
152.70682708524546
505.35924458438086
396.46890560659
227.80446483714795
322.5020765439268
298.05953309018275
238.57483698536095
548.2164369835741
236.8297773214846
91.3908585720703
309.5245826347585
230.92966489188876
125.74166955457243
175.15706512569295
159.06594710038286
123.4917337906567
398.13187105246453
153.00979205935408
56.35436589729337
200.42106311236736
145.20821647718876
78.10741445930867
105.29934694684741
94.42965131415619
74.60713676346418
1272.4673801322417
1272.5625665060045
1273.0384347386619
1272.155055629715
1272.155055629715
1272.1550711935156
1272.155055629715
1272.155055629715
1272.1550711935156
2820.706163624468
2842.897754511435
2741.506777366735
3000.3397468397984
3006.673644622223
3019.6178837848774
3053.1356750126297
3055.5964140378987
3059.841567384214
2638.6897913055263
2532.8653390590052
2142.517339660201
2820.870159645014
2799.2425590570065
2727.752278628882
2950.2240491109796
2942.258584489336
2930.2879933992213
2307.2306556511417
2054.6211405206714
1471.3927071913017
2365.180389003358
2299.458692796937
2077.170288390392
2419.0242200940556
2389.0004329273534
2298.107423115467
1887.1808564550956
1514.4065243135724
909.1034766600418
1807.3661584431607
1703.2585460991734
1370.424063883585
1725.0269473649157
1672.5222610506353
1530.3961324244665
1456.5368635935897
1022.3262024403417
525.1555919187039
1265.6211297841776
1134.6226919233272
791.6483027351896
1071.2447573379877
1013.9313602205223
868.2933284737419
1074.406828251043
651.2600502634095
301.18341711766533
826.6834336345613
697.2512277812941
445.37000411139445
608.5490404568008
564.152775206226
476.75647990605887
770.6361546237397
396.73568463309545
155.70512677722746
516.4612721963683
406.93412946098186
238.4756454184929
328.8242183993194
301.89722462148796
249.7755568274321
550.676402097377
238.86561462584572
87.90480671095804
313.51453328642003
230.75967386059702
126.09270401620684
175.22078424242062
160.74245412578026
125.98723661498002
401.2019536229891
152.44036288726232
55.746535707281566
198.74316844157298
143.63122518247306
77.42415447649509
104.06716623508922
94.30977407001684
72.43173203847091
1272.467707160735
1272.593799591144
1273.1218365389425
1272.1550556297152
1272.1550556297152
1272.1550711935156
1272.1550556297152
1272.1550556297152
1272.1550711935156
2819.6499818653137
2838.949087049058
2711.9837153852213
3009.787882848388
3016.074615413832
3029.303795587409
3065.377543580238
3067.7448243553667
3072.7358293560246
2627.718700263353
2507.482371990614
2099.7926621779648
2808.053608154284
2781.7462177048833
2706.8972517496686
2932.9822371626456
2924.3983269611713
2911.621776219373
2283.8188585374583
2017.4011185427432
1422.63459199535
2340.7793792970215
2274.961359741858
2047.7935549006536
2392.801901951085
2360.5914539371106
2260.283941034207
1852.3162567900254
1461.1194856776606
849.8839850396207
1765.2650518125079
1655.3087500881834
1310.5706384065913
1671.9262797303322
1617.486551772446
1473.6534742251392
1405.965886865099
949.3047111447271
453.08548668110654
1199.2782841939156
1058.689994408835
717.3146122092155
993.6743400734637
935.7480207751316
795.6677631784071
1008.6915888175712
566.7909481112065
227.0327732990032
739.4109060675013
604.806063615946
356.42164888472837
518.5613549661737
474.6444711052203
381.7671522276193
705.993089287889
328.1612849535158
110.2687562636979
437.9526225922761
332.9109618940269
169.53725187387911
252.68550023626148
228.50563830850678
170.95888420069323
498.0581814319354
197.50907602424488
64.26352746314184
264.8851676891029
191.27228408810237
90.18869152471794
131.07339183482475
115.01976773677958
84.7137292221159
363.1402004152109
128.5060430539657
41.63339769704563
170.80791433995626
117.37133675768071
55.944978578864166
75.54542437856982
66.62079847836603
52.10612430670767
1272.4739560773767
1272.5746773149435
1273.0994951189089
1272.1550556297148
1272.1550556297148
1272.1550711935156
1272.1550556297148
1272.1550556297148
1272.1550711935156
2838.787916667572
2868.207565193496
2785.1747218342766
3012.3527262966113
3018.6483120873154
3032.7103544958813
3062.9060339617513
3065.2743844561996
3069.0576305922937
2668.621942449315
2573.3982649667682
2206.7707911700554
2851.026703936074
2830.5851335466623
2769.7319183248355
2982.04253794279
2976.757095103742
2971.7255694164787
2343.0520380813387
2107.36195717562
1530.5547689970817
2410.67662000462
2350.891716162561
2147.6739266641816
2474.0967367443363
2445.962770272164
2359.36044125189
1923.29638107261
1557.6484736047337
936.735805783301
1856.7254657063852
1756.6644642409778
1426.0169550983687
1783.809468958947
1734.186301718374
1595.3159393421088
