,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35000000000000003,0.36,0.37,0.38,0.39,0.4,0.41000000000000003,0.42,0.43,0.44,0.45,0.46,0.47000000000000003,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.5700000000000001,0.58,0.59
150,0.0006323462134009009,0.001379420859151864,0.0014316437237367437,0.0014910597631053344,0.0015752496835482013,0.0016804656206823147,0.0018189407985758138,0.0019609983800700655,0.0021000879372025396,0.0021913228095047648,0.0022916629079830003,0.002384666441562208,0.0023983729004792803,0.002311814316288308,0.0023694098549517425,0.0025424315040377347,0.0026815597488133755,0.0028932172897364107,0.0030896265462443634,0.0032617368982886677,0.0036375754091234223,0.0038057160065593284,0.004160807832450446,0.0042147178429405435,0.004192941192839597,0.004083222511375474,0.0040922365041223124,0.003868694312824356,0.003848229260141919,0.003836010421231926,0.0035997342301515847,0.003407959624923564,0.0033004126167512156,0.00335775562436194,0.0031603229743940335,0.0025686196278075914,0.0024645165582229426,0.002276055632276578,0.002392823094720239,0.002365141335102889,0.0019866376611832027,0.0018638402626321123,0.0018234318373976527,0.001523680599020408,0.0010377945512667433,0.0006868655096974459,0.0006857737395408991,0.0005542974298199018,0.0002748478992699503,0.00012582414657682985,0.0001344628178992787,0.00014437515255030212,0.00013650014056815758,0.00011181394225573754,0.00011787488049752003,0.00010767740172308845,9.563703694053598e-05,0.00010331432326688423,8.832362086117805e-05,9.335760396343094e-05
200,0.0006323462134009009,0.0014144757443720155,0.001523564250820929,0.0017663674294814333,0.00231327155504275,0.0030955234374683183,0.0038753150131654096,0.003961069358361734,0.0038763107983647168,0.003978899336075998,0.004545371383764186,0.005124642438179738,0.005287814230934993,0.0055515579879283905,0.004509540530643216,0.003303669955212254,0.0027859849511301733,0.002441298499753749,0.0024693653717435694,0.0025085084022836643,0.00240696107482051,0.002243338131790494,0.002058492327394249,0.001986550502814688,0.0017305993756094762,0.0014700682053493488,0.001327482861810708,0.001315193334678272,0.0009296872770531221,0.0008162219152861351,0.0005884020880854747,0.0005783456889492971,0.0004810939903731819,0.0005388020114083816,0.0005537257215159165,0.0005202889945861456,0.00047156968581918126,0.0005021245766280068,0.0005328193514582676,0.0005390467321466621,0.0005561116713661331,0.0005850005928460542,0.0004914004926208978,0.00045879212048676636,0.0004674485876216545,0.00039169605116586427,0.00036400036366136227,0.00037150551472698245,0.00033723562955856323,0.0003465003594084903,0.000301977971921096,0.0002544917803895366,0.00020592020371475736,0.00020830078167958304,0.0002107370544124294,0.000215784654960976,0.00016380015861343694,5.561116713661331e-05,5.6660432066466355e-05,5.7019045794600836e-05
250,0.0006323462134009009,0.0014847497715874834,0.0019576208128988205,0.002977562397047206,0.004683929818539738,0.006158387586306613,0.005911523524487206,0.00607779290032078,0.005972051099446174,0.00612356753963222,0.005959955086042215,0.004979808521163356,0.003334954062157923,0.003042749842410689,0.0031321278295001467,0.0032525469993685816,0.0034973196274189797,0.003585240321217088,0.003535393860426035,0.0032138260635169776,0.003238359902490367,0.0032200263225817464,0.0030240306278338305,0.0027236864641980007,0.0025130441026376175,0.0022267892889611357,0.0016974824069588034,0.0015286884967002782,0.001260799498439909,0.0012333962462238363,0.001115739865748732,0.001178756524045188,0.0012230655128085935,0.0012513042704479114,0.0012524503761449375,0.001303412498453179,0.0013218190319634773,0.0013015702165461876,0.0012754370198324995,0.0012677492708102003,0.001267234610209057,0.0012478388128550472,0.0012174628607861632,0.0011398225586425077,0.0010854771847391988,0.0009895554567511018,0.001023029556145539,0.0010248727525945182,0.0010030414942685548,0.001024107742416966,0.0010052529910394737,0.0010280717869062682,0.001059748098119959,0.0009613338656522132,0.0008666350061560537,0.0008912138171024151,0.0008585376849582603,0.0007641555758209916,0.000773850794848021,0.0007873580933691145
300,0.0006323462134009009,0.0014796229414977468,0.0019671584454339906,0.0028339691107740275,0.004420324581096301,0.005663837574690849,0.005556697940437106,0.0045619374225000005,0.0034386264244178396,0.003937877018239584,0.0043300213040532295,0.004427114207935226,0.004395893556779032,0.004337403243659316,0.0041864323765375055,0.0034165450367606705,0.003102138325957967,0.002458419539621687,0.0022056949501102034,0.0016452460885383524,0.0015628666486926712,0.0015575772461791833,0.0014380967571727328,0.001447462987549066,0.001394727801157346,0.001352241749430562,0.0013630102883588086,0.00130565407442617,0.0012798536031901299,0.001304239286361514,0.0012858333150008777,0.0012593589521743157,0.0012682554823858245,0.0011811153711499395,0.0011812204176241212,0.0012041312717908138,0.0012209722184920097,0.0012417470214066205,0.00120878357205305,0.0012378903055513227,0.0012652378294382009,0.0012058263040474943,0.0012257632061100758,0.0012239038080044157,0.001128423696820129,0.001150915887928358,0.001192398235067591,0.0010569686288232202,0.0006898013363080519,0.0005331774586224341,0.000519724512422407,0.00039199806816943056,0.00030610696957992004,0.0003110880183207022,0.0003200604639074824,0.00033013103110296233,0.00034105180351583805,0.0002925002964230271,0.00029634899115777233,0.0003064288883595853
350,0.0006323462134009009,0.0014840219304099813,0.0019309326863705038,0.0026038839221671894,0.004068148649624876,0.0046386502678967545,0.005322999604096687,0.005302320672870353,0.003944112638196161,0.00224684916545746,0.0016713000766865843,0.0015415742422814841,0.001569111378410378,0.0014657665102801344,0.00133330546642511,0.0012821764318138227,0.0011721735433171932,0.001219505463571598,0.0010098767071450548,0.0009661832203467687,0.000703745656898497,0.0006199486224349957,0.00046026444079371186,0.000314189169371316,0.00027855534865814553,0.00012669485137873404,9.792915604136012e-05,6.473851641891776e-05,5.466275877814304e-05,2.874740030247349e-05,3.0286186416675378e-05,3.174368631900162e-05,3.3097042752480184e-05,1.643979733155386e-05,1.7325017341152505e-05,1.7875018907157152e-05,1.876876974763634e-05,1.9584801299749194e-05,2.056851286676016e-05,2.1098380874808845e-05,2.224446769367467e-05,2.327909365900465e-05,2.4481003197866517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
